1404345756875,-147.42, -158.46, -144.60, 260.29,0
1404345757023,-147.12, -158.46, -144.30, 259.95,0
1404345757024,-147.18, -158.34, -144.30, 259.92,0
1404345757024,-146.94, -158.28, -143.94, 259.54,0
1404345757025,-146.88, -158.22, -143.88, 259.44,0
1404345757026,-146.88, -158.28, -143.70, 259.38,0
1404345757026,-146.70, -158.28, -143.76, 259.31,0
1404345757027,-146.94, -158.10, -143.82, 259.37,0
1404345757028,-147.00, -157.80, -144.06, 259.35,0
1404345757028,-146.94, -157.86, -144.36, 259.52,0
1404345757029,-147.00, -157.98, -144.36, 259.63,0
1404345757030,-147.06, -158.22, -144.60, 259.94,0
1404345757031,-147.24, -158.34, -144.66, 260.15,0
1404345757032,-147.84, -158.58, -144.66, 260.64,0
1404345757037,-147.72, -158.76, -144.60, 260.64,0
1404345757050,-147.66, -158.70, -144.36, 260.44,0
1404345757192,-147.72, -158.52, -144.18, 260.26,0
1404345757192,-147.78, -158.58, -144.18, 260.34,0
1404345757193,-147.84, -158.40, -143.88, 260.09,0
1404345757194,-147.66, -158.34, -143.58, 259.79,0
1404345757194,-147.36, -158.28, -143.58, 259.58,0
1404345757195,-147.18, -158.34, -143.52, 259.48,0
1404345757195,-147.54, -158.34, -143.58, 259.72,0
1404345757197,-147.72, -158.34, -143.70, 259.89,0
1404345757198,-147.48, -158.52, -143.70, 259.86,0
1404345757199,-147.54, -158.40, -143.58, 259.76,0
1404345757199,-147.48, -158.46, -143.82, 259.89,0
1404345757199,-147.48, -158.22, -144.00, 259.85,0
1404345757200,-147.60, -157.92, -144.12, 259.80,0
1404345757352,-147.30, -157.86, -143.82, 259.42,0
1404345757353,-147.24, -158.10, -143.40, 259.30,0
1404345757353,-147.06, -157.98, -143.34, 259.10,0
1404345757354,-147.06, -157.98, -143.22, 259.03,0
1404345757355,-146.94, -158.10, -143.16, 259.00,0
1404345757355,-146.76, -158.10, -143.22, 258.93,0
1404345757356,-146.58, -158.46, -143.28, 259.08,0
1404345757357,-146.52, -158.46, -143.10, 258.95,0
1404345757358,-146.70, -158.34, -143.46, 259.18,0
1404345757358,-146.82, -157.98, -143.94, 259.29,0
1404345757359,-146.76, -157.86, -143.88, 259.15,0
1404345757360,-146.76, -157.62, -144.18, 259.17,0
1404345757361,-146.22, -156.60, -144.54, 258.45,0
1404345757501,-145.98, -156.48, -144.36, 258.14,0
1404345757502,-145.92, -156.60, -144.18, 258.08,0
1404345757502,-145.92, -156.60, -144.12, 258.04,0
1404345757503,-145.68, -156.90, -143.88, 257.96,0
1404345757504,-145.50, -156.78, -143.82, 257.75,0
1404345757505,-145.68, -157.02, -143.70, 257.93,0
1404345757505,-145.62, -156.96, -143.52, 257.76,0
1404345757506,-145.86, -157.08, -143.64, 258.03,0
1404345757507,-146.10, -157.44, -143.46, 258.29,0
1404345757508,-146.22, -157.38, -143.64, 258.42,0
1404345757508,-146.28, -157.44, -143.94, 258.66,0
