1404338703567,-150.24, -164.52, -154.74, 271.26,0
1404338703570,-150.36, -163.80, -154.92, 271.00,0
1404338703572,-150.06, -163.26, -155.22, 270.68,0
1404338703573,-149.70, -162.96, -155.04, 270.19,0
1404338703575,-149.70, -162.90, -155.10, 270.19,0
1404338703577,-149.64, -162.84, -155.40, 270.29,0
1404338703579,-149.70, -162.30, -155.70, 270.17,0
1404338703595,-149.70, -162.06, -155.64, 270.00,0
1404338703742,-149.94, -161.94, -155.82, 270.16,0
1404338703743,-149.88, -162.06, -155.88, 270.23,0
1404338703746,-150.12, -162.06, -155.88, 270.37,0
1404338703749,-150.24, -161.70, -155.94, 270.25,0
1404338703753,-150.30, -161.46, -156.24, 270.32,0
1404338703757,-150.42, -161.22, -156.18, 270.20,0
1404338703760,-150.54, -161.16, -156.12, 270.20,0
1404338703763,-150.42, -161.04, -156.42, 270.24,0
1404338703807,-150.48, -160.74, -156.72, 270.26,0
1404338703808,-150.90, -160.44, -156.96, 270.46,0
1404338703811,-150.96, -160.26, -157.20, 270.53,0
1404338703954,-151.20, -160.50, -157.32, 270.87,0
1404338703955,-151.38, -160.44, -157.20, 270.87,0
1404338703956,-151.26, -160.44, -157.26, 270.83,0
1404338703956,-150.90, -160.50, -157.32, 270.70,0
1404338703957,-151.38, -160.62, -157.32, 271.04,0
1404338703957,-151.44, -160.50, -156.90, 270.76,0
1404338703958,-151.02, -160.62, -156.66, 270.46,0
1404338704148,-150.42, -160.80, -156.42, 270.09,0
1404338704149,-150.18, -160.80, -156.18, 269.82,0
1404338704150,-149.88, -160.92, -156.12, 269.69,0
1404338704152,-150.18, -160.68, -156.30, 269.82,0
1404338704152,-150.60, -160.50, -156.36, 269.98,0
1404338704153,-150.54, -160.26, -156.42, 269.84,0
1404338704154,-150.48, -160.50, -156.72, 270.12,0
1404338704155,-150.60, -160.56, -156.60, 270.15,0
1404338704156,-151.20, -160.38, -156.60, 270.38,0
1404338704157,-151.32, -160.08, -156.72, 270.34,0
1404338704169,-151.20, -160.02, -156.54, 270.13,0
1404338704324,-151.26, -160.38, -156.42, 270.31,0
1404338704325,-151.14, -160.26, -156.42, 270.17,0
1404338704325,-151.02, -160.26, -156.30, 270.04,0
1404338704326,-151.02, -160.02, -156.18, 269.83,0
1404338704327,-150.96, -159.84, -156.24, 269.72,0
1404338704328,-150.78, -160.20, -156.30, 269.87,0
1404338704329,-151.02, -160.32, -156.36, 270.11,0
1404338704334,-151.14, -160.50, -156.42, 270.32,0
1404338704490,-150.48, -160.26, -156.30, 269.74,0
1404338704491,-150.30, -160.38, -156.18, 269.64,0
1404338704492,-150.36, -160.26, -156.18, 269.60,0
1404338704492,-150.42, -160.02, -156.18, 269.49,0
1404338704493,-150.54, -159.66, -156.54, 269.55,0
1404338704494,-150.66, -158.76, -156.72, 269.19,0
1404338704495,-150.72, -158.16, -156.90, 268.98,0
1404338704495,-151.20, -157.38, -157.14, 268.93,0
1404338704508,-151.86, -156.96, -157.08, 269.02,0
1404338704687,-152.64, -156.36, -157.32, 269.25,0
1404338704687,-153.66, -156.06, -157.32, 269.66,0
1404338704688,-154.86, -155.70, -157.32, 270.14,0
1404338704688,-156.60, -155.52, -156.96, 270.83,0
1404338704689,-158.76, -155.58, -156.12, 271.63,0
1404338704690,-161.16, -155.76, -155.28, 272.66,0
1404338704690,-163.86, -155.82, -154.44, 273.83,0
1404338704691,-166.74, -155.82, -153.66, 275.12,0
1404338704691,-169.56, -155.76, -152.46, 276.14,0
1404338704884,-172.20, -155.58, -150.78, 276.75,0
1404338704885,-175.08, -155.22, -149.52, 277.67,0
1404338704886,-177.54, -154.44, -148.32, 278.16,0
1404338704887,-179.88, -153.42, -147.54, 278.68,0
1404338704888,-182.34, -151.98, -146.34, 278.86,0
1404338704889,-184.56, -150.42, -144.78, 278.66,0
1404338704890,-186.90, -148.50, -142.92, 278.23,0
1404338704891,-189.24, -146.46, -140.82, 277.66,0
1404338704892,-191.88, -144.36, -138.72, 277.31,0
1404338704893,-194.16, -142.02, -135.36, 276.03,0
1404338705062,-196.56, -139.44, -131.10, 274.35,0
1404338705063,-198.96, -136.92, -125.76, 272.30,0
1404338705063,-201.36, -134.28, -119.64, 269.98,0
1404338705064,-203.76, -131.04, -112.20, 266.98,0
1404338705064,-205.68, -127.38, -103.44, 263.12,0
1404338705065,-207.12, -123.42, -93.30, 258.53,0
1404338705065,-207.42, -119.16, -81.30, 252.65,0
1404338705066,-207.00, -115.08, -68.40, 246.52,0
1404338705069,-206.40, -110.82, -54.54, 240.53,0
1404338705214,-205.86, -106.80, -39.96, 235.33,0
1404338705215,-205.50, -103.32, -25.26, 231.39,0
1404338705216,-205.50, -100.80, -11.40, 229.17,0
1404338705217,-206.34, -98.82, 1.20, 228.79,0
1404338705218,-207.48, -97.08, 12.18, 229.39,0
1404338705219,-209.52, -95.22, 20.82, 231.08,0
1404338705219,-212.28, -93.12, 27.96, 233.49,0
1404338705350,-213.96, -90.54, 33.66, 234.75,0
1404338705350,-215.10, -86.88, 38.04, 235.08,0
1404338705352,-214.32, -84.06, 40.20, 233.70,0
1404338705352,-212.16, -81.36, 40.86, 230.87,0
1404338705353,-209.34, -79.08, 40.14, 227.35,0
1404338705354,-205.68, -77.34, 38.46, 223.08,0
1404338705354,-201.36, -76.14, 36.18, 218.29,0
1404338705369,-195.60, -75.90, 33.42, 212.45,0
1404338705489,-190.92, -76.32, 29.46, 207.71,0
1404338705490,-186.06, -77.82, 24.96, 203.22,0
1404338705492,-182.10, -78.48, 21.30, 199.43,0
1404338705493,-178.92, -78.66, 18.42, 196.31,0
