1400537274966,197.94, 9.54, -412.74
1400537274966,197.94, 9.30, -412.68
1400537274966,197.94, 8.64, -412.80
1400537274975,197.94, 8.40, -412.68
1400537275063,197.94, 8.34, -412.38
1400537275063,198.00, 8.10, -412.08
1400537275063,198.12, 7.74, -411.66
1400537275063,198.18, 7.68, -411.48
1400537275134,198.18, 7.56, -411.18
1400537275134,198.18, 7.02, -410.88
1400537275135,197.94, 7.26, -411.06
1400537275137,197.76, 7.80, -411.66
1400537275211,197.22, 8.76, -412.68
1400537275211,196.38, 10.20, -414.12
1400537275211,195.30, 11.58, -415.92
1400537275217,193.98, 12.72, -417.72
1400537275284,193.08, 13.86, -419.76
1400537275284,192.06, 15.30, -421.62
1400537275284,191.52, 16.68, -422.88
1400537275375,190.92, 17.52, -423.48
1400537275375,190.44, 17.88, -423.84
1400537275375,190.26, 18.00, -424.02
1400537275375,190.20, 18.18, -423.72
1400537275378,190.38, 18.48, -423.00
1400537275449,190.44, 18.78, -422.28
1400537275450,190.74, 18.96, -421.74
1400537275450,190.56, 18.84, -421.38
1400537275459,190.50, 18.84, -421.50
1400537275519,190.62, 19.02, -421.56
1400537275520,190.44, 19.20, -421.44
1400537275520,190.56, 19.20, -421.44
1400537275608,190.56, 19.08, -421.80
1400537275608,190.50, 18.78, -421.98
1400537275608,190.14, 18.72, -422.04
1400537275608,190.08, 18.72, -422.04
1400537275668,190.02, 18.66, -421.98
1400537275668,190.08, 18.78, -421.92
1400537275668,190.08, 18.72, -421.86
1400537275680,189.90, 18.84, -421.86
1400537275737,189.90, 19.08, -421.68
1400537275737,189.84, 19.56, -421.56
1400537275741,190.08, 19.86, -421.50
1400537275807,190.14, 20.16, -421.32
1400537275807,190.20, 20.34, -421.26
1400537275808,190.20, 20.10, -421.08
1400537275867,190.26, 19.98, -420.96
1400537275868,190.44, 20.04, -420.90
1400537275868,190.50, 20.04, -420.84
1400537275935,190.38, 20.10, -420.96
1400537275935,190.32, 20.04, -420.90
1400537275936,190.38, 19.80, -420.90
1400537275942,190.26, 19.62, -420.90
1400537276004,190.08, 19.80, -421.08
1400537276004,189.84, 19.68, -421.08
1400537276004,189.72, 19.68, -421.02
1400537276067,189.54, 19.68, -421.14
1400537276068,189.30, 19.56, -421.08
1400537276068,189.00, 19.50, -421.56
1400537276136,188.82, 19.56, -421.80
1400537276136,188.76, 19.50, -422.28
1400537276136,188.64, 19.44, -422.46
1400537276144,188.76, 19.62, -422.34
1400537276206,188.58, 19.62, -422.46
1400537276206,188.52, 19.44, -422.58
1400537276207,188.76, 19.44, -422.70
1400537276274,189.06, 19.26, -422.52
1400537276274,188.82, 19.38, -422.58
1400537276274,188.82, 19.62, -422.34
1400537276333,188.82, 19.62, -422.52
1400537276334,188.64, 19.50, -422.94
1400537276334,188.70, 19.32, -423.06
1400537276345,188.70, 19.56, -423.12
1400537276412,188.40, 19.50, -423.30
1400537276412,188.16, 19.62, -423.48
1400537276412,188.22, 19.38, -423.78
1400537276466,188.28, 19.38, -423.78
1400537276466,187.98, 19.32, -423.66
1400537276467,187.80, 19.50, -423.60
1400537276553,187.86, 19.50, -423.72
1400537276554,187.80, 19.26, -423.78
1400537276554,187.86, 19.44, -423.78
1400537276554,187.80, 19.44, -423.66
1400537276617,187.68, 19.44, -423.60
1400537276617,187.56, 19.38, -423.66
1400537276618,187.86, 19.74, -423.48
1400537276627,187.92, 20.46, -423.24
1400537276683,187.86, 21.48, -422.76
1400537276684,187.92, 22.80, -422.46
1400537276688,187.86, 24.12, -421.98
1400537276754,187.92, 25.92, -421.38
1400537276754,188.22, 28.26, -420.54
1400537276754,188.04, 31.08, -419.70
1400537276816,188.04, 34.20, -418.92
1400537276817,188.10, 37.74, -418.38
1400537276817,188.10, 41.88, -418.02
1400537276829,188.16, 46.50, -417.84
1400537276883,188.34, 51.84, -417.54
1400537276883,188.34, 57.60, -417.54
1400537276889,188.16, 63.36, -417.78
1400537276952,188.34, 69.00, -418.08
1400537276952,188.16, 74.40, -418.50
1400537276952,188.40, 78.78, -418.62
1400537277017,188.10, 82.44, -418.86
1400537277017,188.16, 85.20, -418.80
1400537277017,188.10, 87.18, -418.98
1400537277030,188.10, 88.38, -419.16
1400537277087,188.22, 88.86, -419.16
1400537277088,188.16, 89.04, -419.22
1400537277091,188.46, 88.74, -419.28
1400537277158,188.46, 88.74, -419.58
1400537277158,188.82, 88.68, -419.70
1400537277158,188.76, 88.74, -420.12
1400537277222,188.76, 88.62, -420.18
1400537277222,188.76, 88.62, -420.48
1400537277222,188.76, 88.62, -420.90
1400537277231,188.88, 88.68, -420.96
1400537277288,188.82, 88.74, -421.14
1400537277288,189.00, 88.68, -421.38
